"passenger_count","trip_distance","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount"
1,9.42,1,34,0,0.5,9.18,11.08,0.3,55.06
1,17.7,1,52,0,0.5,11.65,5.54,0.3,69.99
1,16.62,1,52,0,0.5,11.67,5.54,0.3,70.01
1,16.23,1,52,0,0.5,11.67,5.54,0.3,70.01
1,7.7,1,22.5,0,0.5,5,5.54,0.3,33.84
2,9.3,1,27.5,0,0.5,2,5.54,0.3,35.84
2,13.65,1,46.5,0,0.5,10.57,5.54,0.3,63.41
1,12.25,1,39.5,0,0.5,9.17,5.54,0.3,55.01
1,8.8,1,27,0,0.5,2,5.54,0.3,35.34
1,8.31,1,27,0,0.5,6.67,5.54,0.3,40.01
1,20.4,1,52,0,0.5,11.67,5.54,0.3,70.01
1,11.4,1,32.5,0,0.5,9.71,5.54,0.3,48.55
1,11.1,1,35.5,0,0.5,8.35,5.54,0.3,50.19
2,16.6,1,52,0,0.5,3,5.54,0.3,61.34
1,16.2,1,46,0,0.5,10.45,5.54,0.3,62.79
1,18.3,1,52,0,0.5,8,5.54,0.3,66.34
1,9.4,1,28.5,0,0.5,6.95,5.54,0.3,41.79
1,10.8,1,35.5,0,0.5,6.5,5.54,0.3,48.34
2,9.8,1,33.5,0,0.5,3,5.54,0.3,42.84
1,11.84,1,39,0,0.5,11.34,5.54,0.3,56.68
1,9.8,1,31,0,0.5,6,5.54,0.3,43.34
1,9.69,1,28,0,0.5,6.87,5.54,0.3,41.21
1,4.9,1,16.5,0,0.5,4,5.54,0.3,26.84
2,20.5,1,52,0,0.5,6,5.54,0.3,64.34
1,19.63,1,52,0,0.5,7,5.54,0.3,65.34
1,12.3,1,41.5,0,0.5,9.55,5.54,0.3,57.39
1,14.2,1,49,0,0.5,11.06,5.54,0.3,66.4
2,11.58,1,39,0,0.5,11.34,5.54,0.3,56.68
2,14.66,1,57,0,0.5,12.67,5.54,0.3,76.01
1,11.13,1,37,0,0.5,8.67,5.54,0.3,52.01
1,10,1,32,0,0.5,7.65,5.54,0.3,45.99
1,16.5,1,52,0,0.5,11.65,5.54,0.3,69.99
1,10.07,1,31,0,0.5,5,5.54,0.3,42.34
2,3,1,11.5,0,0.5,3.55,5.54,0.3,21.39
3,12.2,1,40.5,0,0.5,14.05,5.54,0.3,60.89
1,12.1,1,40.5,0,0.5,14.05,5.54,0.3,60.89
1,19.29,1,52,0,0.5,11.67,5.54,0.3,70.01
1,8.8,1,28,0,0.5,6.85,5.54,0.3,41.19
1,9.4,1,32,0,0.5,5.75,5.54,0.3,44.09
1,17.82,1,52,0,0.5,11.67,5.54,0.3,70.01
2,18,1,52,0,0.5,2,5.54,0.3,60.34
1,11.39,1,38,0,0.5,8.87,5.54,0.3,53.21
1,12.37,1,43.5,0,0.5,5,5.54,0.3,54.84
2,13.45,1,47,0,0.5,10.67,5.54,0.3,64.01
1,10.8,1,38,0,0.5,4.43,5.54,0.3,48.77
1,10.7,1,34.5,0,0.5,8.15,5.54,0.3,48.99
1,20.79,1,52,0,0.5,10,5.54,0.3,68.34
1,11.71,1,36,0,0.5,7.66,5.54,0.3,50
2,16.52,1,52,0,0.5,6.6,5.54,0.3,64.94
2,8.77,1,29,0,0.5,8.84,5.54,0.3,44.18
1,7.8,1,22,0,0.5,5.66,5.54,0.3,34
1,11.3,1,35.5,0,0.5,8.35,5.54,0.3,50.19
2,10.4,1,32.5,0,0.5,7.75,5.54,0.3,46.59
1,11.69,1,33.5,0,0.5,7.97,5.54,0.3,47.81
1,9.1,1,28,0,0.5,1.5,5.54,0.3,35.84
1,2.2,1,8,0,0.5,2.86,5.54,0.3,17.2
2,8.7,1,26,0,0.5,6.45,5.54,0.3,38.79
1,11.3,1,35,0,0.5,6,5.54,0.3,47.34
2,17.3,1,52,0,0.5,11.65,5.54,0.3,69.99
1,22.3,1,52,0,0.5,11.65,5.54,0.3,69.99
1,10.6,1,36.5,0,0.5,10.71,5.54,0.3,53.55
2,6.6,1,23.5,0,0.5,4,5.54,0.3,33.84
1,7.41,1,24.5,0,0.5,4.63,5.54,0.3,35.47
1,11.5,1,39.5,0,0.5,15,5.54,0.3,60.84
1,8.5,1,26,0,0.5,6.47,5.54,0.3,38.81
1,9.7,1,28.5,0,0.5,2,2.44,0.3,33.74
1,12.37,1,44,0,0.5,10.07,5.54,0.3,60.41
1,8.2,1,24,0.5,0.5,7.7,5.54,0.3,38.54
2,21.5,1,52,0,0.5,11.66,5.54,0.3,70
1,9.96,1,29,0.5,0.5,5.38,5.54,0.3,41.22
1,3.5,1,13.5,0.5,0.5,4,5.54,0.3,24.34
1,0.21,1,52,0,0.5,11.67,5.54,0.3,70.01
1,11.4,1,32,0.5,0.5,8.95,2.54,0.3,44.79
1,11.52,1,32.5,0.5,0.5,7.27,2.54,0.3,43.61
1,14.1,1,43,0.5,0.5,5,5.54,0.3,54.84
1,10.7,1,31,0.5,0.5,11.35,5.54,0.3,49.19
1,19.5,1,52,0,0.5,11.65,5.54,0.3,69.99
2,9.84,1,28,0.5,0.5,6,5.54,0.3,40.84
1,0.07,1,52,0,0.5,11.67,5.54,0.3,70.01
1,2.9,1,10.5,0.5,0.5,3.45,5.54,0.3,20.79
1,11.42,1,33,0.5,0.5,7.97,5.54,0.3,47.81
1,11.94,1,33.5,0,0.5,7.97,5.54,0.3,47.81
1,19.28,1,52,0,0.5,11.67,5.54,0.3,70.01
1,11.2,1,33,0,0.5,9.06,2.44,0.3,45.3
1,3,1,11.5,0.5,0.5,5.5,5.54,0.3,23.84
1,10.3,1,32,0.5,0.5,9.7,5.54,0.3,48.54
1,10.2,1,30.5,0.5,0.5,7.45,5.54,0.3,44.79
1,4,1,14.5,0.5,0.5,4.26,5.54,0.3,25.6
1,16.87,1,52,0,0.5,11.67,5.54,0.3,70.01
1,8.75,1,26.5,0,0.5,6.57,5.54,0.3,39.41
1,21.44,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.53,1,34.5,0,0.5,8.17,5.54,0.3,49.01
3,12.62,1,37,0.5,0.5,8.77,5.54,0.3,52.61
3,19.4,1,52,0,0.5,11.65,5.54,0.3,69.99
1,8.65,1,25.5,0.5,0.5,5,5.54,0.3,37.34
2,8.9,1,26.5,0.5,0.5,5,5.54,0.3,38.34
1,4.6,1,15,0.5,0.5,6.55,5.54,0.3,28.39
1,15.42,1,43.5,0.5,0.5,10.07,5.54,0.3,60.41
1,5.5,1,19.5,0.5,0.5,6.55,5.54,0.3,32.89
1,9.06,1,26,0.5,0.5,6.57,5.54,0.3,39.41
1,9.47,1,28,0.5,0.5,8.71,5.54,0.3,43.55
1,10.2,1,29.5,0.5,0.5,4,5.54,0.3,40.34
1,19.3,1,52,0,0.5,11.65,5.54,0.3,69.99
1,22.69,1,52,0,0.5,8,5.54,0.3,66.34
1,11.5,1,36,0,0.5,8.45,5.54,0.3,50.79
2,10.13,1,33.5,0,0.5,7.97,5.54,0.3,47.81
2,18.9,1,52,0,0.5,11.66,5.54,0.3,70
1,18.71,1,52,0,0.5,11.67,5.54,0.3,70.01
1,19.2,1,52,0,0.5,10,5.54,0.3,68.34
1,12.42,1,37.5,0,0.5,10.96,5.54,0.3,54.8
3,17.42,1,52,0,0.5,6,5.54,0.3,64.34
2,8.9,1,27,0,0.5,6.66,5.54,0.3,40
1,11.1,1,32.5,0,0.5,7.76,5.54,0.3,46.6
2,16.4,1,52,0,0.5,11.65,5.54,0.3,69.99
1,9.4,1,30,0,0.5,6,5.54,0.3,42.34
1,17.62,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.76,1,32,0,0.5,7.67,5.54,0.3,46.01
2,15.24,1,52,0,0.5,11.67,5.54,0.3,70.01
1,10.25,1,30,0,0.5,7.27,5.54,0.3,43.61
1,11.4,1,35.5,0,0.5,8.35,5.54,0.3,50.19
1,12.9,1,41.5,0,0.5,11.95,5.54,0.3,59.79
2,12.46,1,41.5,0,0.5,9.57,5.54,0.3,57.41
2,20.2,1,52,0,0.5,11.65,5.54,0.3,69.99
1,10.95,1,36.5,0,0.5,10.71,5.54,0.3,53.55
1,17.74,1,52,0,0.5,11.67,5.54,0.3,70.01
1,15.5,1,52,0,0.5,10,5.54,0.3,68.34
1,8.27,1,29.5,0,0.5,7.17,5.54,0.3,43.01
1,9,1,26.5,0,0.5,7,5.54,0.3,39.84
1,19.8,1,52,0,0.5,14.55,5.54,0.3,72.89
1,8.3,1,24,0,0.5,7.55,5.54,0.3,37.89
1,17.1,1,52,0,0.5,3,5.54,0.3,61.34
1,11.8,1,37,0,0.5,6.05,2.54,0.3,46.39
1,13.27,1,52,0,0.5,11.67,5.54,0.3,70.01
1,17.66,1,52,0,0.5,11.67,5.54,0.3,70.01
1,15.33,1,42.5,0,0.5,9.77,5.54,0.3,58.61
1,9.7,1,29,0,0.5,7.07,5.54,0.3,42.41
1,13.64,1,38,0,0.5,11.08,5.54,0.3,55.42
1,11.6,1,36.5,0,0.5,10.7,5.54,0.3,53.54
2,19.1,1,52,0,0.5,11.65,5.54,0.3,69.99
1,8.6,1,27.5,0,0.5,6.75,5.54,0.3,40.59
1,16.98,1,52,0,0.5,14.58,5.54,0.3,72.92
1,13.63,1,52,0,0.5,11.67,5.54,0.3,70.01
1,16.53,1,52,0,0.5,7,5.54,0.3,65.34
1,10,1,31.5,0,0.5,7.57,5.54,0.3,45.41
1,11.62,1,35.5,0,0.5,8.37,5.54,0.3,50.21
1,15.4,1,42,0,0.5,8,5.54,0.3,56.34
1,8.94,1,26.5,0,0.5,6.57,5.54,0.3,39.41
2,20.2,1,52,0,0.5,11.65,5.54,0.3,69.99
1,9.8,1,31,0,0.5,7.45,5.54,0.3,44.79
1,6.15,1,17.5,0,0.5,4.77,5.54,0.3,28.61
1,17.67,1,52,0,0.5,5.05,5.54,0.3,63.39
1,19.7,1,52,0,0.5,11.67,5.54,0.3,70.01
2,4.91,1,19,0,0.5,5.07,5.54,0.3,30.41
1,7.42,1,24,0,0.5,7.58,5.54,0.3,37.92
1,7.97,1,26,0,0.5,4,5.54,0.3,36.34
1,16.7,1,52,0,0.5,5.66,5.54,0.3,64
1,20.2,1,52,0,0.5,4,5.54,0.3,62.34
1,18.9,1,52,0,0.5,11.65,5.54,0.3,69.99
2,17.81,1,52,0,0.5,8,5.54,0.3,66.34
1,11.3,1,38,0,0.5,8,5.54,0.3,52.34
1,12.7,1,36.5,0,0.5,8.55,5.54,0.3,51.39
2,18.5,1,52,0,0.5,11.66,5.54,0.3,70
3,7.68,1,22.5,0,0.5,5.77,5.54,0.3,34.61
1,10,1,30.5,0,0.5,7.37,5.54,0.3,44.21
2,12.34,1,39.5,0,0.5,11.46,5.54,0.3,57.3
1,10.37,1,30,0,0.5,7.27,5.54,0.3,43.61
1,16.04,1,52,0,0.5,11.67,5.54,0.3,70.01
1,18.1,1,52,0,0.5,11.66,5.54,0.3,70
1,17.29,1,52,0,0.5,14.58,5.54,0.3,72.92
2,9.1,1,28,0,0.5,8.55,5.54,0.3,42.89
1,18.38,1,52,0,0.5,5,5.54,0.3,63.34
1,8.6,1,24.5,0,0.5,5,5.54,0.3,35.84
1,10.21,1,34,0,0.5,8.07,5.54,0.3,48.41
2,9.57,1,30,0,0.5,9.08,5.54,0.3,45.42
2,9.7,1,28,0,0.5,6.85,5.54,0.3,41.19
2,17.61,1,52,0,0.5,14.58,5.54,0.3,72.92
1,11.48,1,35,0,0.5,8.27,5.54,0.3,49.61
1,18.2,1,52,0,0.5,12,5.54,0.3,70.34
1,20,1,56.5,0,0.5,15.71,5.54,0.3,78.55
1,19.6,1,52,0,0.5,11.65,5.54,0.3,69.99
1,9.3,1,27.5,0,0.5,6.77,5.54,0.3,40.61
2,27.61,1,52,0,0.5,11.67,5.54,0.3,70.01
2,11,1,32.5,0,0.5,5.83,5.54,0.3,44.67
1,8.7,1,28,0,0.5,8.55,5.54,0.3,42.89
2,9.9,1,28.5,0,0.5,4,5.54,0.3,38.84
1,11,1,33.5,0,0.5,9.95,5.54,0.3,49.79
1,18.82,1,52,0,0.5,5.5,5.54,0.3,63.84
1,6.6,1,26.5,0,0.5,5,5.54,0.3,37.84
1,9.98,1,37,0,0.5,8.67,5.54,0.3,52.01
1,8.4,1,27.5,0,0.5,4,5.54,0.3,37.84
1,19.66,1,52,0,0.5,11.67,5.54,0.3,70.01
1,12.82,1,37,0,0.5,8.67,5.54,0.3,52.01
1,9.55,1,30.5,0,0.5,7.37,5.54,0.3,44.21
1,21.71,1,52,0,0.5,11.67,5.54,0.3,70.01
1,7.82,1,25.5,0,0.5,7.96,5.54,0.3,39.8
1,12.81,1,39.5,0,0.5,11.46,5.54,0.3,57.3
2,11.2,1,34.5,0,0.5,6.16,5.54,0.3,47
1,10.9,1,33.5,0,0.5,7.95,5.54,0.3,47.79
1,17.2,1,52,0,0.5,11.65,5.54,0.3,69.99
1,9.5,1,30.5,0,0.5,7.35,5.54,0.3,44.19
1,19.7,1,52,0,0.5,10,5.54,0.3,68.34
1,12.7,1,41,0,0.5,9.45,5.54,0.3,56.79
1,4.34,1,18.5,0,0.5,4.97,5.54,0.3,29.81
1,18.05,1,52,0,0.5,11.67,5.54,0.3,70.01
1,17.7,1,52,0,0.5,10,5.54,0.3,68.34
1,11.95,1,35,0,0.5,8.27,5.54,0.3,49.61
1,18.6,1,52,0,0.5,6.66,5.54,0.3,65
1,12.92,1,45,0,0.5,10.27,5.54,0.3,61.61
1,18.8,1,52,0,0.5,11.65,5.54,0.3,69.99
2,9.08,1,27,0,0.5,6.67,5.54,0.3,40.01
1,12.6,1,37.5,0,0.5,8.77,5.54,0.3,52.61
1,3.28,1,17,0,0.5,4.67,5.54,0.3,28.01
1,19.02,1,52,0,0.5,10,5.54,0.3,68.34
1,11.38,1,36,0,0.5,8.47,5.54,0.3,50.81
1,9.2,1,33.5,0,0.5,7.95,5.54,0.3,47.79
1,15.11,1,45,0,0.5,12.66,5.54,0.3,64
2,10.5,1,31,0,0.5,7.45,5.54,0.3,44.79
3,18.88,1,52,0,0.5,5.5,5.54,0.3,63.84
1,22.42,1,52,0,0.5,11.67,5.54,0.3,70.01
2,9.1,1,28,0,0.5,6.86,5.54,0.3,41.2
2,18.73,1,52,0,0.5,17.5,5.54,0.3,75.84
2,17,1,52,0,0.5,11.65,5.54,0.3,69.99
2,3.68,1,15,0,0.5,4.27,5.54,0.3,25.61
1,21.26,1,52,0,0.5,8,5.54,0.3,66.34
2,10.9,1,34,0,0.5,8.05,5.54,0.3,48.39
2,8.84,1,33.5,0,0.5,9.96,5.54,0.3,49.8
1,20.2,1,52,0,0.5,11.65,5.54,0.3,69.99
1,17.04,1,52,0,0.5,9,5.54,0.3,67.34
1,8.8,1,25.5,0,0.5,5,5.54,0.3,36.84
1,16.8,1,52,0,0.5,7,5.54,0.3,65.34
2,18.1,1,52,0,0.5,11.67,5.54,0.3,70.01
1,26.3,1,52,0,0.5,8,5.54,0.3,66.34
1,8.76,1,31.5,0,0.5,7.57,5.54,0.3,45.41
1,2.8,1,16.5,0,0.5,4.55,5.54,0.3,27.39
1,10.73,1,36.5,0,0.5,10.71,5.54,0.3,53.55
1,11.2,1,39.5,0,0.5,9.15,5.54,0.3,54.99
1,9.5,1,33,0,0.5,9.8,5.54,0.3,49.14
3,9,1,26,0,0.5,9.7,5.54,0.3,42.04
1,9.76,1,30.5,0,0.5,11.05,5.54,0.3,47.89
1,10.14,1,29,0,0.5,7.07,5.54,0.3,42.41
1,16.9,1,52,0,0.5,11.65,5.54,0.3,69.99
2,11.03,1,34,0,0.5,8.07,5.54,0.3,48.41
1,17.1,1,52,0,0.5,8.75,5.54,0.3,67.09
1,9.5,1,32,0,0.5,9.55,5.54,0.3,47.89
2,8.35,1,25,0,0.5,6.27,5.54,0.3,37.61
1,9.7,1,30.5,0,0.5,7.35,5.54,0.3,44.19
1,10.5,1,31.5,0,0.5,3,5.54,0.3,40.84
1,14.99,1,42,0,0.5,9.67,5.54,0.3,58.01
1,11,1,45,0,0.5,10.25,5.54,0.3,61.59
1,10.58,1,38.5,0,0.5,8.97,5.54,0.3,53.81
1,9.08,1,36,0,0.5,10.58,5.54,0.3,52.92
1,9.27,1,28.5,0,0.5,6.97,5.54,0.3,41.81
3,20.9,1,52,0,0.5,11.65,5.54,0.3,69.99
2,17.4,1,52,0,0.5,11.65,5.54,0.3,69.99
1,11.8,1,41,0,0.5,9.45,5.54,0.3,56.79
1,12.9,1,39.5,0,0.5,9.17,5.54,0.3,55.01
1,10.24,1,31,0,0.5,7.47,5.54,0.3,44.81
1,6.7,1,22.5,0,0.5,5.75,5.54,0.3,34.59
1,17.7,1,52,0,0.5,5.83,5.54,0.3,64.17
2,20,1,52,0,0.5,14.55,5.54,0.3,72.89
1,10.4,1,42.5,0,0.5,12.2,5.54,0.3,61.04
1,8.2,1,28,0,0.5,8.55,5.54,0.3,42.89
2,9.6,1,30,0,0.5,7.26,5.54,0.3,43.6
1,18.36,1,52,0,0.5,11.67,5.54,0.3,70.01
1,20.5,1,57.5,0,0.5,6,5.54,0.3,69.84
1,12.6,1,41,0,0.5,9.45,5.54,0.3,56.79
1,21.43,1,52,0,0.5,14.58,5.54,0.3,72.92
1,11.1,1,37.5,0,0.5,10.95,5.54,0.3,54.79
1,9.67,1,40,0,0.5,11.58,5.54,0.3,57.92
2,15.02,1,44,0,0.5,10.07,5.54,0.3,60.41
1,10.37,1,30,0,0.5,3.63,5.54,0.3,39.97
1,8.3,1,26.5,0,0.5,9.85,5.54,0.3,42.69
2,13.5,1,52,0,0.5,6.5,5.54,0.3,64.84
1,5.9,1,20.5,0,0.5,2,5.54,0.3,28.84
1,8.4,1,25,0,0.5,6.27,5.54,0.3,37.61
1,7.6,1,23.5,0.5,0.5,6.05,5.54,0.3,36.39
1,17.8,1,52,0,0.5,10,5.54,0.3,68.34
1,16.1,1,49,0,0.5,5,5.54,0.3,60.34
2,9.52,1,36,0,0.5,7,5.54,0.3,49.34
1,12.56,1,38,0,0.5,5,5.54,0.3,49.34
1,11.06,1,36,0,0.5,8.47,5.54,0.3,50.81
1,15,1,41,1,0.5,9.66,5.54,0.3,58
1,11.09,1,38.5,0,0.5,11.21,5.54,0.3,56.05
2,11.41,1,42,0,0.5,9.67,5.54,0.3,58.01
1,11.4,1,39,0,0.5,9.05,5.54,0.3,54.39
1,10.39,1,29,0,0.5,7.07,5.54,0.3,42.41
1,3.23,1,13,0,0.5,3.87,5.54,0.3,23.21
1,10.49,1,33.5,0,0.5,9.96,5.54,0.3,49.8
2,8.83,1,33,0,0.5,9.84,5.54,0.3,49.18
2,20.35,1,52,0,0.5,8,5.54,0.3,66.34
1,10.46,1,36,0,0.5,8.47,5.54,0.3,50.81
1,10.7,1,35,0,0.5,5,5.54,0.3,46.34
1,20.5,1,52,0,0.5,11.65,5.54,0.3,69.99
1,7.98,1,27.5,1,0.5,6.97,5.54,0.3,41.81
2,8.82,1,31.5,0,0.5,7.57,5.54,0.3,45.41
1,11.3,1,37.5,0,0.5,8.75,5.54,0.3,52.59
1,18.22,1,52,0,0.5,11.67,5.54,0.3,70.01
1,8.1,1,24.5,0,0.5,6.15,5.54,0.3,36.99
2,16.59,1,52,0,0.5,11.67,5.54,0.3,70.01
1,11.63,1,37.5,0,0.5,5,5.54,0.3,48.84
1,20.52,1,52,0,0.5,11.67,5.54,0.3,70.01
1,20.9,1,52,0,0.5,10,5.54,0.3,68.34
1,9.2,1,30.5,0,0.5,5,5.54,0.3,41.84
3,7.55,1,22,0,0.5,5.67,5.54,0.3,34.01
1,11.4,1,38,0,0.5,8.85,5.54,0.3,53.19
2,18.38,1,52,0,0.5,5,5.54,0.3,63.34
1,12.5,1,48,0,0.5,9.78,5.54,0.3,64.12
1,9.3,1,32,0,0.5,7,5.54,0.3,45.34
1,20.1,1,52,0,0.5,14.55,5.54,0.3,72.89
3,11.7,1,42,0,0.5,6.5,5.54,0.3,54.84
1,22.1,1,52,0,0.5,5,5.54,0.3,63.34
1,8.9,1,25.5,0,0.5,6.35,5.54,0.3,38.19
1,12.35,1,36.5,0,0.5,5,5.54,0.3,47.84
1,9.09,1,29.5,0,0.5,7.17,5.54,0.3,43.01
1,17.36,1,52,0,0.5,11.67,5.54,0.3,70.01
1,18.9,1,52.5,0,0.5,5,16.62,0.3,74.92
1,18.7,1,52,0,0.5,11.65,5.54,0.3,69.99
1,18.38,1,52,0,0.5,11.67,5.54,0.3,70.01
1,16.4,1,46,0,0.5,11.55,11.08,0.3,69.43
1,20.9,1,52,0,0.5,5,5.54,0.3,63.34
1,9.14,1,36,0,0.5,8.47,5.54,0.3,50.81
1,18.4,1,52,0,0.5,9.5,5.54,0.3,67.84
1,17.9,1,52,0,0.5,5,5.54,0.3,63.34
1,11.7,1,36.5,0,0.5,8.57,5.54,0.3,51.41
1,9.5,1,30,0,0.5,7.25,5.54,0.3,43.59
2,11.86,1,35,0,0.5,8,5.54,0.3,49.34
1,19.26,1,52,0,0.5,17.5,5.54,0.3,75.84
1,20.05,1,52,0,0.5,14.58,5.54,0.3,72.92
1,10.22,1,31.5,0,0.5,11.35,5.54,0.3,49.19
1,9.08,1,31.5,0,0.5,7.57,5.54,0.3,45.41
2,17.1,1,52,0,0.5,5.83,5.54,0.3,64.17
1,9.2,1,26.5,1,0.5,6,5.54,0.3,39.84
1,7.47,1,25.5,0,0.5,5,5.54,0.3,36.84
1,21,1,52,0,0.5,11.65,5.54,0.3,69.99
2,5.38,1,19.5,0,0.5,5.17,5.54,0.3,31.01
2,14.3,1,54.5,0,0.5,12.15,5.54,0.3,72.99
1,19.2,1,52,0,0.5,10,5.54,0.3,68.34
2,11.9,1,42,0,0.5,9.65,5.54,0.3,57.99
1,16.6,1,52,0,0.5,14.55,5.54,0.3,72.89
2,9.6,1,30,0,0.5,7.25,5.54,0.3,43.59
1,17.5,1,52,0,0.5,11.65,5.54,0.3,69.99
1,7.6,1,22.5,0,0.5,5.75,5.54,0.3,34.59
1,10.7,1,34,0,0.5,5,5.54,0.3,45.34
2,13.3,1,37.5,0,0.5,8.75,5.54,0.3,52.59
1,9.3,1,28,0.5,0.5,6.95,5.54,0.3,41.79
1,15.4,1,41.5,0.5,0.5,9.65,5.54,0.3,57.99
1,19.8,1,52,0,0.5,11.65,5.54,0.3,69.99
2,10.36,1,44.5,0,0.5,10.17,5.54,0.3,61.01
1,7.9,1,24.5,0,0.5,5.5,5.54,0.3,36.34
1,16.9,1,52,0,0.5,11.67,5.54,0.3,70.01
1,11.04,1,49.5,0,0.5,10.08,5.54,0.3,65.92
1,14.46,1,43,0,0.5,5,5.54,0.3,54.34
1,19.13,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.2,1,26,0.5,0.5,9.85,5.54,0.3,42.69
1,21.82,1,52,0,0.5,11.67,5.54,0.3,70.01
1,8.45,1,27,0.5,0.5,6.77,5.54,0.3,40.61
1,11.34,1,32.5,0.5,0.5,9.84,5.54,0.3,49.18
1,17.81,1,52,0,0.5,17.5,5.54,0.3,75.84
1,20.91,1,52,0,0.5,5,5.54,0.3,63.34
2,10.6,1,36.5,0,0.5,8.55,5.54,0.3,51.39
2,18.84,1,53,0,0.5,15,16.62,0.3,85.42
1,13,1,52.5,0,0.5,11.77,5.54,0.3,70.61
1,11.78,1,39,0,0.5,9.07,5.54,0.3,54.41
1,4.2,1,15,0.5,0.5,4.36,5.54,0.3,26.2
2,10.78,1,31,0.5,0.5,7.57,5.54,0.3,45.41
1,8.89,1,27.5,0,0.5,6.77,5.54,0.3,40.61
1,9.05,1,32.5,0,0.5,7.77,5.54,0.3,46.61
1,9.8,1,38,0,0.5,10.66,5.54,0.3,55
1,12.2,1,43.5,0,0.5,10,5.54,0.3,59.84
1,9.74,1,34,0,0.5,10.08,5.54,0.3,50.42
2,7,1,25.5,0.5,0.5,6.47,5.54,0.3,38.81
3,17.24,1,52,0,0.5,11.67,5.54,0.3,70.01
1,8.78,1,27.5,0.5,0.5,6.87,5.54,0.3,41.21
1,10.9,1,33.5,0.5,0.5,4,5.54,0.3,44.34
1,5.1,1,20,0.5,0.5,6.7,5.54,0.3,33.54
1,3.71,1,50,0,0.5,12.26,10.5,0.3,73.56
1,21.01,1,52,0,0.5,11.67,5.54,0.3,70.01
1,10.97,1,32.5,0.5,0.5,7.87,5.54,0.3,47.21
1,9.96,1,28.5,0.5,0.5,8.84,5.54,0.3,44.18
1,17.6,1,52,0,0.5,14.55,5.54,0.3,72.89
1,10.5,1,29.5,0.5,0.5,7.26,5.54,0.3,43.6
1,10.66,1,35,0,0.5,8.27,5.54,0.3,49.61
1,10.3,1,29.5,0.5,0.5,9.05,5.54,0.3,45.39
2,12.42,1,38.5,0,0.5,11.21,5.54,0.3,56.05
1,10.19,1,29,0,0.5,5.5,5.54,0.3,40.84
3,9.8,1,31.5,0,0.5,7.55,5.54,0.3,45.39
3,20.46,1,52,0,0.5,11.67,5.54,0.3,70.01
2,11.93,1,36.5,0,0.5,8.57,5.54,0.3,51.41
3,10.64,1,33,0,0.5,7.87,5.54,0.3,47.21
1,7.98,1,23.5,0,0.5,5.97,5.54,0.3,35.81
2,8,1,26.5,0,0.5,6.55,5.54,0.3,39.39
1,16.18,1,45.5,0,0.5,10.37,5.54,0.3,62.21
1,20.1,1,52,0,0.5,11,5.54,0.3,69.34
1,11.97,1,41.5,0,0.5,9.57,5.54,0.3,57.41
2,11.85,1,42,0,0.5,9.67,5.54,0.3,58.01
1,9.1,1,29,0,0.5,10.6,5.54,0.3,45.94
1,17.3,1,52,0,0.5,8,5.54,0.3,66.34
1,8.6,1,27,0,0.5,6.65,5.54,0.3,39.99
1,15.31,1,51.5,0,0.5,11.57,5.54,0.3,69.41
1,20.38,1,52,0,0.5,14.58,5.54,0.3,72.92
2,10.39,1,32,0,0.5,5,5.54,0.3,43.34
1,9.8,1,32.5,0,0.5,7.77,5.54,0.3,46.61
1,12.21,1,38.5,0,0.5,5.8,5.54,0.3,50.64
1,11.9,1,40.5,0,0.5,9.35,5.54,0.3,56.19
1,10.6,1,50.5,0,0.5,11.35,5.54,0.3,68.19
3,9,1,28.5,0,0.5,6.95,5.54,0.3,41.79
1,17.59,1,52,0,0.5,11.67,5.54,0.3,70.01
1,11.9,1,34.5,0,0.5,8.15,5.54,0.3,48.99
3,12.1,1,37,0,0.5,5,5.54,0.3,48.34
1,9.14,1,31,0,0.5,9.34,5.54,0.3,46.68
3,10.7,1,33,0,0.5,5,5.54,0.3,44.34
1,10.4,1,32.5,0,0.5,9.7,5.54,0.3,48.54
1,10.4,1,30.5,0,0.5,7.37,5.54,0.3,44.21
1,9.5,1,28.5,0,0.5,6.95,5.54,0.3,41.79
1,18.11,1,52,0,0.5,14.58,5.54,0.3,72.92
2,18.2,1,52,0,0.5,12,5.54,0.3,70.34
3,11.63,1,33.5,0,0.5,5.98,5.54,0.3,45.82
1,9,1,29.5,0,0.5,5,5.54,0.3,40.84
3,9.3,1,42.5,0,0.5,9.75,5.54,0.3,58.59
1,10.65,1,36,0,0.5,8.47,5.54,0.3,50.81
1,8.7,1,27,0,0.5,6.65,5.54,0.3,39.99
1,9.19,1,35.5,0,0.5,8.37,5.54,0.3,50.21
1,9.2,1,30.5,0,0.5,7.35,5.54,0.3,44.19
2,10.1,1,36.5,0,0.5,7,5.54,0.3,49.84
1,14.6,1,42,0,0.5,2,5.54,0.3,50.34
1,9.6,1,31,0,0.5,7.45,5.54,0.3,44.79
1,22.83,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.47,1,44.5,0,0.5,8,5.54,0.3,58.84
1,8.8,1,25.5,1,0.5,6.55,5.54,0.3,39.39
1,21.7,1,52,0,0.5,1,5.54,0.3,59.34
1,10.1,1,29.5,1,0.5,10,5.54,0.3,46.84
